what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686102896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686113357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686162212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686176327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686185897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686203817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686213484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686243284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354686245124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686246356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686389125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686406316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354686415912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354686418256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686626485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686646825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354686650416
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354686810502
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354686810719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354686810768
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354686813681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354686813837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354686973907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687098638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687103818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687123653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687188089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687220724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687250565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687250695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687288469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687341727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687369207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687594949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687597457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687724222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687815654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687916819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354687925498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688036875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354688058333
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354688061825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688168771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688188396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688201925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688202023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354688212005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688239541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688248152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688272151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688320762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688358133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688377622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688487561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688567516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688576232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688676692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688702893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688708961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688719965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688720094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688724281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688758899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354688773198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354688776332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688802253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688807478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688837755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688837852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354688895527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688901889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688905763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354688947753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689031110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689031135
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689032724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354689068865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689070766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689090892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689090913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689114875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689127603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689127619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689131996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689140995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689153697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689253438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689253454
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689262432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354689264063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354689275512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689302923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689370100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354689425810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354689425961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354689426118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354689533423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689544698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689568870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689672989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689679510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689681600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689803861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354689809270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354689869316
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689905568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354689956735
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354689962739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354689965414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690004303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690059101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354690180764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354690183562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690214526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354690303670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354690317824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354690318395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354690337215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354690491923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354690496619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354690509948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354690514134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690558822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690562452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690577249
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354690589212
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1354690595341
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354690604939
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1354690619025
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354690641202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690653544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690653655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354690668370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354690671888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354690693865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354690695998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690703813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690708366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690715316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690729507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690753400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690773540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690837649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354690884501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690900744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690911198
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354690914993
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1354690917551
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1354690940784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354690969184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354690974725
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1354691011971
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354691013744
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1354691015770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354691051216
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1354691054403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354691054411
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354691054428
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1354691054441
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354691059102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354691090029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354691119821
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354691119846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354691135831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354691140607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354691219132
